blh,type,family,common_name,genus,organism,primer,OTU ,sequences,blh_mix_count,time_period,year,date,region,state,host_plant,BCTV,CPt,S_citri
6.1,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,18,13,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Mustard,Brassicaceae,Wild mustard,Brassica,Brassica rapa,ITS,33,7,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,14,16,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,25,9,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus ammannii,ITS,128,53,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus arvensis,trnF,4,43,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus arvensis,ITS,49,3856,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Weed,Convolvulaceae,Morning glory,Ipomoea,Ipomoea coptica,ITS,10,23,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,256,310,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,40,6,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,5,39,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,150,47,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
5.5,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3,2,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.5,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,16,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.5,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,20,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.4,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,5,3,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.4,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,3,13,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.4,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,10,2,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.4,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus arvensis,ITS,22,240,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.4,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus tragacanthoides,ITS,7,2,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.4,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,15,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.4,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,6,3,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.3,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,3,26,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.3,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus arvensis,ITS,2,124,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.3,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,5,8,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.3,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,25,278,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.3,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,14,26,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.3,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,6,2,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.1,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,20,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.1,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,3,13,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
5.1,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,36,1,June,2024,6/4/2024,Ft Collins,CO,Cannabis,0,0,0
3.8,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3,13,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
3.8,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,12,146,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
3.8,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,23,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
3.8,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,4,5,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
3.3,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1,20,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
3.3,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,15,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
3.3,Crop,Fabaceae,Lima bean,Phaseolus,Phaseolus lunatus,ITS,3,2,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
3.3,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,5,2,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
3.3,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,4,2,1,August,2024,8/8/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,7,9,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,11,4,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,4,16,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Crop,Apiaceae,Carrot,Daucus,Daucus carota,ITS,12,2,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,9,4,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Tree,Juglandaceae,Walnut,Juglans,Juglans regia,ITS,5,14,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Weed,Scrophulariaceae,Blue toadflax,Nuttallanthus,Nuttallanthus canadensis,ITS,3,27,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,6,13,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,15,2,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,8,4,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,10,4,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.9,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,16,43,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.5,Pigweed,Amaranthaceae,Smooth pigweed,Amaranthus,Amaranthus hybridus,ITS,13,7,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,7,60,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,10,18,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,11,16,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,5,92,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,49,6,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Tree,Rutaceae,Citrus,Citrus,Citrus x,ITS,17,4,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Crop,Apiaceae,Carrot,Daucus,Daucus carota,ITS,8,59,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,15,6,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Crop,Asteraceae,Sunflower,Helianthus,Helianthus annuus,ITS,46,326,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,221,581,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,4,145,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,9,56,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.5,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,251,742,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,9,53,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,13,2,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,9,6,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,28,102,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Weed,Asteraceae,Povertyweed,Iva,Iva axillaris,ITS,7,9,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,21,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,20,12,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,5,17,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,15,210,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.3,Weed,Fabaceae,Clover,Trifolium,Trifolium dubium,ITS,10,5,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,1,0,0
2.1,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,6,3,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,87,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Crop,Cucurbitaceae,Cucumber,Cucumis,Cucumis sativus,ITS,7,2,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Crop,Apiaceae,Carrot,Daucus,Daucus carota,ITS,8,2,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Tree,Myrtaceae,Eucalyptus,Eucalyptus,Eucalyptus alba,ITS,11,2,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Tree,Juglandaceae,Walnut,Juglans,Juglans regia,ITS,3,57,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Tree,Rosaceae,Wild apple,Malus,Malus sieversii,ITS,10,2,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,38,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Tree,Salicaceae,Willow,Salix,Salix rosthornii,ITS,5,5,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
2.1,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,10,167,1,July,2024,7/18/2024,Maxeyville,CO,Cannabis,0,0,0
1.7,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,4,9,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.7,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,6,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.7,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,1,27,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.7,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,23,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.7,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,3,17,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.6,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1802,4998,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.6,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,69,24,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.6,Tree,Rutaceae,Citrus,Citrus,Citrus x,ITS,31,5,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.6,Weed,Asteraceae,Scotch thistle,Onopordum,Onopordum acanthium,ITS,49,2,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.6,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,49,142,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.6,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,13,14,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
1.6,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,3,90,1,June,2024,6/20/2024,Maxeyville,CO,Cannabis,0,0,0
